Document ID,Terms
118,"['sapete', 'già', 'il', 'leggete', 'con', 'contadine', 'novantuna', 'fa', 'turchia', 'mozart', 'principesse', 'sia', 'wolfgang', 'cento', 'ricca', 'contesse', 'è', 'si', 'vhan', 'picca', 'dolcezza', 'porti', 'sua', 'gentilezza', 'seicento', 'amò', 'trentuna', 'amadeus', 'delle', 'duecento', 'giovin', 'predominante', 'ha', 'vezzosa', 'età', 'bianca', 'magrotta', 'bruna', 'cittadine', 'italia', 'ho', 'queste', 'bionda', 'di', 'bella', 'ognor', 'e', 'cameriere', 'belle', 'osservate', 'fra', 'grassotta', 'costanza', 'madamina', 'piacer', 'donne', 'vecchie', 'tre', 'conquista', 'pel', 'lista', 'francia', 'se', 'maestosa', 'dogni', 'catalogo', 'porle', 'brutta', 'quel', 'vuol', 'son', 'grande', 'lodar', 'che', 'passion', 'ispagna', 'padron', 'principiante', 'fattiio', 'nella', 'marchesane', 'destate', 'gonnella', 'la', 'mio', 'lamagna', 'un', 'dinverno', 'non', 'quaranta', 'forma', 'lusanza', 'questo', 'voi', 'piccina', 'purché', 'mille', 'grado', 'egli', 'baronesse']"
119,"['e', 'dita', 'già', 'sue', 'bianco', 'fiori', 'da', 'il', 'ti', 'ed', 'sto', 'laurora', 'carezza', 'arcano', 'qui', 'la', 'schiudi', 'con', 'desti', 'al', 'ove', 'veste', 'sol', 'gran', 'luscio', 'nasce', 'luce', 'tuo', 'invano', 'leoncavallo', 'par', 'un', 'lamor', 'dischiude', 'metti', 'non', 'bianca', 'stuol', 'ruggero', 'fremito', 'mi', 'tu', 'vestita', 'anche', 'commosso', 'dolente', 'de', 'creato', 'sei', 'mattinata', 'di', 'rosee', 'manca', 'intorno', 'cantar', 'le', 'cantor', 'lo']"
120,"['e', 'dita', 'già', 'sue', 'bianco', 'fiori', 'da', 'il', 'ti', 'ed', 'sto', 'laurora', 'carezza', 'arcano', 'qui', 'la', 'schiudi', 'con', 'desti', 'al', 'ove', 'veste', 'sol', 'gran', 'luscio', 'nasce', 'luce', 'tuo', 'invano', 'leoncavallo', 'par', 'un', 'lamor', 'dischiude', 'metti', 'non', 'bianca', 'stuol', 'ruggero', 'fremito', 'mi', 'tu', 'vestita', 'anche', 'commosso', 'dolente', 'de', 'creato', 'sei', 'mattinata', 'di', 'rosee', 'manca', 'intorno', 'cantar', 'le', 'cantor', 'lo']"
121,"['life', 'right', 'let', 'recently', 'thing', 'see', 'feel', 'least', 'go', 'ploy', 'well', 'cheating', 'eye', 'day', 'wait', 'reason', 'ill', 'free', 'seat', 'repeat', 'cause', 'name', 'tired', 'give', 'safe', 'im', 'saying', 'maybe', 'white', 'take', 'brain', 'soon', 'westbrook', 'sitting', 'overjoyed', 'another', 'tell', 'hope', 'start', 'baby', 'zachary', 'playing', 'game', 'couple', 'stuck', 'yet', 'meet', 'sick', 'ive', 'time', 'old', 'listen', 'voice', 'week', 'night', 'way', 'shot', 'got']"
122,"['poet', 'ring', 'wake', 'right', 'selfreflection', 'one', 'fascinating', 'bum', 'like', 'often', 'far', 'hero', 'he', 'santino', 'people', 'love', 'perfection', 'highness', 'want', 'rupert', 'lamb', 'ogre', 'plain', 'king', 'drip', 'royal', 'whats', 'ha', 'perfect', 'prince', 'use', 'thats', 'destroyer', 'guy', 'friend', 'nice', 'quite', 'simple', 'wrong', 'lion', 'needy', 'bell', 'fontana', 'pitiless', 'dream', 'griffin', 'kind', 'kid', 'giant', 'complicated', 'jerk', 'christopher', 'who', 'song', 'dragon', 'key', 'church', 'wed', 'dope', 'slayer', 'gargoyle', 'sportsman', 'voice', 'farfromperfect', 'way', 'sing']"
123,"['splendido', 'divin', 'il', 'spettacolo', 'dallonde', 'ti', 'io', 'premo', 'al', 'uscito', 'sol', 'coro', 'posso', 'mappartieni', 'spettacol', 'fiorente', 'alla', 'tutta', 'arricchir', 'meyerbeer', 'rapito', 'nuovo', 'paradiso', 'può', 'offrir', 'fin', 'è', 'leuropa', 'mi', 'patria', 'te', 'questo', 'tu', 'terreno', 'suol', 'terra', 'voi', 'giacomo', 'mondo', 'son', 'sognata', 'cor', 'nostro', 'fecondo', 'batte', 'che', 'ecco', 'mia']"
124,"['full', 'c', 'girl', 'mic', 'tested', 'fichael', 'line', 'survival', 'daytoday', '4', 'light', '8', 'rebel', 'important', 'scour', 'life', 'na', 'rival', 'good', 'existence', 'poetry', 'microphone', 'kine', 'rop', 'cuz', 'tell', 'run', 'start', 'de', 'clip', 'bo', 'speech', 'got', 'e', 'poet', '3', 'smart', 'see', 'move', '6', 'x7', 'tellin', 'marquee', 'sharona', 'stop', 'penalize', 'sense', 'eatin', 'mantanka', 'coup', 'honor', 'itll', 'many', 'stifle', 'fight', 'hold', 'channel', 'ededdeddie', 'feel', 'hurt', 'history', 'die', 'society', 'fan', 'armor', 'interest', 'gon', 'smash', 'power', 'defensive', 'beyond', 'level', 'forget', 'feeble', 'account', 'ok', 'find', 'recite', 'two', 'anytime', 'skip', 'fible', 'meteorite', 'really', 'youre', 'seeing', 'treble', 'ta', 'mmmmy', 'battling', 'wwwwatch', 'finna', 'cheatin', 'man', 'plane', 'mike', 'mmmmike', 'lane', 'blasphemy', 'gim', 'think', 'gettin', 'music', 'best', 'bit', 'people', 'mine', 'jazz', 'horrible', 'mmmike', 'mastery', 'weak', 'michael', 'l', 'back', 'realized', 'sign', 'epiphany', 'vicious', 'ground', 'manifest', 'who', 'silence', 'g', 'rigorize', 'blood', 'way', 'anyone', 'rude', 'kkkkeep', 'locked', 'ggirl', 'lovin', 'mash', 'bbbbologna', 'f', 'karma', 'waiting', 'mystery', 'hurrying', 'passing', 'pimp', 'rhyme', 'catastrophe', 'experience', 'double', 'hone', 'ab', 'mmmichael', 'gggood', 'development', 'photofinish', 'hit', 'pilot', 'reducing', 'hunger', 'wont', '1', 'eat', 'california', 'destiny', 'dribble', 'nice', 'aaron', 'im', 'public', 'razzmattazzledazzling', 'psycho', 'there', 'round', 'b', 'one', 'p', 'get', 'pull', 'eye', 'engine', '7', 'know', 'menace', 'interested', 'hand', 'mikah', 'sparring', 'never', 'could', 'smoke', 'lookin', 'stststyle', '9', 'detat', 'look', '2', 'aceyalone', 'drip', 'world', '5', 'yall', 'guidance', 'anyday', 'style', 'still', 'hoe', 'break', 'sound', 'mc', 'audacity', 'rifle', 'takeover', 'movin', 'sweaty', 'steady', 'golden', 'lettin', 'dont', 'honestly', 'better', 'pretty', 'soul', 'whole', 'ay', 'kibble', 'enemy', 'rockin', 'give', 'wrappin', 'h', 'hitting', 'link', 'theyre', 'victory', 'dealer', 'bologna', 'depends', 'harrassing', 'like', 'getting', 'big', 'capable', 'codependents', 'arrested', 'trouble', 'lamb', 'ppparty', 'part', 'free', 'asking', 'put', 'money', 'case', 'lie', 'gathering', 'matter', 'player', 'haiku', 'takin', 'love', 'hurdling', 'finally', 'maintain', 'mmmy', 'mo', 'grim', 'til', 'symphony', 'hayes', 'thats', 'name', 'say', 'fffreddy', 'kkkkinda', 'enriches', 'mack', 'j', 'slip', 'even', 'car', 'k', 'chain', 'rule', 'hurling', 'trying', 'eddie', 'n', 'fake', 'ancestor', 'around', 'crack', 'ready', 'coward', 'come', 'circle', 'wan', 'dark', 'key', 'file', 'u', 'shine', 'lip', 'winnelally', 'deal', 'corner', 'aint', 'relief', 'use', 'instinct', 'mmmicrophona', 'gang', 'youll', 'house', 'whats']"
125,"['charming', 'girl', 'smitten', 'screaming', 'yes', 'heard', 'free', 'im', 'gave', 'every', 'watch', 'done', 'youve', 'much', 'yet', 'youre', 'enough', 'routine', 'love', 'master', 'one', 'entrancement', 'lloyd', 'might', 'must', 'along', 'thats', 'whose', 'spare', 'say', 'danced', 'wrong', 'mean', 'everything', 'think', 'tell', 'never', 'could', 'fool', 'concede', 'even', 'webber', 'listen', 'sweet', 'cant', 'sought', 'see', 'bit', 'touch', 'replaced', 'stop', 'moment', 'hell', 'note', 'still', 'theyve', 'poor', 'thought', 'waste', 'son', 'christine', 'dreaming', 'u', 'entranced', 'sold', 'went', 'right', 'dont', 'word', 'crowd', 'andrew', 'rather', 'meg', 'well', 'need', 'loud', 'new', 'bright', 'theyre', 'worried', 'wasnt', 'mother', 'whats', 'said']"
126,"['fella', 'like', 'torture', 'cookin', 'mona', 'hep', 'hoo', 'zink', 'wit', 'impossible', 'dig', 'thinkin', 'im', 'snoot', 'every', 'conversation', 'upper', 'helium', 'old', 'heck', 'character', 'love', 'amos', 'get', 'finally', 'good', 'giving', 'picture', 'tsk', 'completely', 'name', 'say', 'ticker', 'keep', 'woo', 'groove', 'killing', 'lookin', 'music', 'flat', 'talk', 'language', 'charm', 'divine', 'vocabulary', 'tone', 'mine', 'found', 'motion', 'plainer', 'arm', 'solid', 'chick', 'smile', 'jackson', 'take', 'sound', 'romance', 'expression', 'mmm', 'murder', 'time', 'marie', 'jump', 'lisa', 'bring', 'meaning', 'babe', 'dont', 'almost', 'intimate', 'situation', 'leaving', 'torus', 'hat', 'nobody', 'kiss', 'begin', 'shoot', 'fit', 'livin']"
127,"['fella', 'like', 'torture', 'cookin', 'told', 'hep', 'wit', 'impossible', 'wooh', 'dig', 'thinkin', 'im', 'snoot', 'conversation', 'upper', 'helium', 'old', 'heck', 'love', 'get', 'finally', 'evry', 'good', 'thats', 'tsk', 'completely', 'name', 'say', 'ticker', 'keep', 'romeo', 'groove', 'lookin', 'flat', 'leavin', 'talk', 'language', 'dinah', 'charm', 'divine', 'vocabulary', 'tone', 'mine', 'found', 'givin', 'plainer', 'arm', 'meanin', 'solid', 'chick', 'jackson', 'take', 'sound', 'romance', 'expression', 'itll', 'murder', 'time', 'marie', 'jump', 'way', 'bring', 'woof', 'babe', 'dont', 'da', 'shore', 'killin', 'zoot', 'almost', 'intimate', 'situation', 'hat', 'nobody', 'ive', 'kiss', 'begin', 'shoot', 'elses', 'fit', 'livin']"
128,"['fella', 'like', 'torture', 'cookin', 'told', 'hep', 'wit', 'impossible', 'wooh', 'dig', 'thinkin', 'im', 'snoot', 'conversation', 'upper', 'helium', 'old', 'heck', 'love', 'get', 'finally', 'evry', 'good', 'thats', 'tsk', 'completely', 'name', 'say', 'ticker', 'keep', 'romeo', 'groove', 'lookin', 'flat', 'leavin', 'talk', 'language', 'dinah', 'charm', 'divine', 'vocabulary', 'tone', 'best', 'mine', 'found', 'givin', 'plainer', 'arm', 'meanin', 'solid', 'chick', 'jackson', 'take', 'sound', 'romance', 'expression', 'itll', 'murder', 'time', 'marie', 'jump', 'way', 'bring', 'woof', 'babe', 'dont', 'da', 'shore', 'killin', 'zoot', 'almost', 'intimate', 'situation', 'hat', 'nobody', 'ive', 'kiss', 'begin', 'shoot', 'elses', 'fit', 'livin']"
129,"['nathni', 'અમદવદ', 'એવ', 'મ', 'સસ', 'લળલળ', 'ક', 'કસરય', 'बध', 'વખણય', 'सर', 'क़सम', 'આવ', 'એન', 'यद', 'लर', 'मन', 'कस', 'સરત', 'આઇવ', 'ત', 'નથણ', 'ઘડવ', 'ન', 'जत', 'अपन', 'बगन', 'बबल', 'જયત', 'નથ', 'सब', 'જય', 'दनय', 'તરણય', 'एक', 'सग', 'વગડ', 'આયવ', 'વર', 'म', 'ઝપલય', 'अगन', 'સન', 'મત', 'ઘડ', 'छट', 'ज', 'मय', 'જગત', 'मस', 'द', 'ह', 'रसम', 'न', 'જ', 'મગવ', 'डर', 'बसन', 'ख़ज़न', 'ढढ़', 'મર', 'ર', 'મણક', 'રડ', 'ઢળ', 'majmudar', 'સયબ', 'पय', 'क', 'मज', 'aishwarya', 'पल', 'રજ', 'શર', 'એ', 'घर', 'य', 'કચ', 'छड़']"
130,"['fredda', 'e', 'il', 'saprà', 'ed', 'ti', 'la', 'principessa', 'notte', 'luciano', 'mio', 'dilegua', 'sulla', 'tramontate', 'le', 'scioglierà', 'dovrem', 'damore', 'dirò', 'luce', 'fa', 'dorma', 'morir', 'nessun', 'noi', 'bacio', 'pure', 'è', 'mistero', 'tu', 'guardi', 'tua', 'nome', 'stanza', 'vincerò', 'pavarotti', 'stelle', 'suo', 'allalba', 'bocca', 'che', 'di', 'mia', 'ahimè', 'tremano', 'chiuso', 'quando', 'speranza', 'silenzio', 'nella', 'lo', 'splenderà']"
131,"['fredda', 'e', 'il', 'saprà', 'ed', 'ti', 'la', 'principessa', 'notte', 'mio', 'dilegua', 'sulla', 'tramontate', 'le', 'scioglierà', 'dovrem', 'damore', 'dirò', 'luce', 'fa', 'dorma', 'morir', 'puccini', 'nessun', 'noi', 'bacio', 'pure', 'è', 'mistero', 'tu', 'guardi', 'tua', 'nome', 'stanza', 'vincerò', 'giacomo', 'stelle', 'suo', 'allalba', 'bocca', 'che', 'di', 'mia', 'ahimè', 'tremano', 'chiuso', 'quando', 'speranza', 'silenzio', 'nella', 'lo', 'splenderà']"
132,"['fredda', 'e', 'il', 'saprà', 'ed', 'ti', 'la', 'principessa', 'notte', 'mio', 'dilegua', 'sulla', 'tramontate', 'le', 'scioglierà', 'damore', 'dirò', 'luce', 'fa', 'dorma', 'live', 'nessun', 'bacio', 'pure', 'è', 'mistero', 'tu', 'guardi', 'tua', 'nome', 'stanza', 'vincerò', 'stelle', 'allalba', 'bocca', 'che', 'josé', 'carreras', 'di', 'mia', 'tremano', 'chiuso', 'quando', 'speranza', 'silenzio', 'nella', 'lo', 'splenderà']"
133,"['e', 'ojos', 'mí', 'su', 'mentir', 'la', 'como', 'ilusión', 'con', 'puede', 'ilusionana', 'live', 'una', 'mirar', 'visto', 'los', 'que', 'querer', 'mujeres', 'saben', 'amor', 'sé', 'tiemblen', 'vi', 'plácido', 'vivir', 'se', 'luz', 'malas', 'do', 'mi', 'temblando', 'buena', 'sus', 'llorar', 'vida', 'lágrimas', 'esa', 'lloran', 'callar', 'así', 'ser', 'singular', 'miran', 'domingo', 'de', 'desventurada', 'horas', 'rezar', 'sirena', 'envenenó', 'en', 'piadosa', 'mujer', 'fingir', 'por', 'malvada']"
134,"['accanto', 'più', 'il', 'al', 'fu', 'mio', 'gioco', 'rossini', 'sola', 'palpitar', 'sogno', 'un', 'non', 'fuoco', 'starò', 'lungo', 'mesta', 'gorgheggiar', 'sospirar', 'lampo', 'gioachino', 'ah']"
135,"['enlisted', 'next', 'heading', 'look', 'help', 'england', 'adjust', 'location', 'queen', 'woman', 'henry', 'little', 'marry', 'six', 'find', 'afield', 'painter', 'running', 'legendary', 'setting', 'holbien', 'han', 'germany', 'seeing']"
136,"['máquina', 'orgulho', 'passar', 'liberdade', 'evolução', 'energia', 'uma', 'tenho', 'festa', 'acreditar', 'sonho', 'alma', 'às', 'botão', 'coração', 'sua', 'sonhar', 'legou', 'jamais', 'sambista', 'mundo', 'toda', 'transforma', 'ribas', 'emoção', 'lindas', 'encontrará', 'faz', 'na', 'só', 'que', 'criação', 'futuro', 'artista', 'pretérito', 'feita', 'ao', 'belas', 'bruno', 'brasil', 'toque', 'região', 'à', 'vida', 'viver', 'estrelas', 'transborda', 'de', 'cada', 'próprias', 'cultura', 'homem', 'e', 'mãos', 'aplausos', 'tempo', 'folium', 'paraíso', 'sopro', 'tão', 'é', 'escravizado', 'verde', 'criativa', 'expressão', 'pé', 'simple', 'se', 'artesão', 'fonte', 'branco', 'entrelaçam', 'ambição', 'amar', 'universo', 'preciso', 'mocidade', 'deixar', 'terra', 'faço', 'grande', 'ser', 'natureza', 'em', 'arte', 'feito', 'da', 'divina', 'com', 'poesia', 'alegria', 'fez', 'samba', 'mão', 'talento', 'pela', 'nascer', 'sou', 'pó', 'forma', 'inspiração', 'bi', 'imaginação', 'peça', 'eu', 'pelas', 'um', 'vê']"
137,"['e', 'comperar', 'struggo', 'vorrei', 'andare', 'indarno', 'mio', 'porta', 'lamassi', 'ci', 'morir', 'puccini', 'voglio', 'sul', 'arno', 'caro', 'voandare', 'babbo', 'bello', 'piace', 'ponte', 'se', 'vecchio', 'per', 'è', 'andrei', 'mi', 'dio', 'lanello', 'babbino', 'si', 'buttarmi', 'gianni', 'giacomo', 'pietà', 'rossa', 'tormento', 'schicchi']"
138,"['e', 'comperar', 'struggo', 'vorrei', 'andare', 'indarno', 'mio', 'porta', 'lamassi', 'ci', 'morir', 'puccini', 'voglio', 'sul', 'arno', 'caro', 'voandare', 'babbo', 'bello', 'piace', 'ponte', 'se', 'vecchio', 'per', 'è', 'andrei', 'mi', 'dio', 'lanello', 'babbino', 'si', 'buttarmi', 'gianni', 'giacomo', 'pietà', 'rossa', 'tormento', 'schicchi']"
139,"['toda', 'yo', 'concibo', 'lamarque', 'ilusión', 'con', 'decirme', 'libertad', 'para', 'vez', 'dejas', 'eres', 'una', 'acabó', 'que', 'querer', 'vuelvas', 'matas', 'amor', 'compasión', 'pasión', 'marchas', 'modo', 'alientas', 'vivir', 'se', 'entiendo', 'nada', 'decisiones', 'mi', 'te', 'va', 'tu', 'más', 'el', 'vida', 'siempre', 'quieres', 'de', 'olvidas', 'quererte', 'sin', 'enloquecida', 'suerte', 'recuerdas']"
140,"['thomas', 'like', 'make', 'far', 'swimming', 'sends', 'well', 'go', 'beating', 'day', 'know', 'going', 'newman', 'heart', 'back', 'home', 'drum', 'u', 'time', 'travel', 'night', 'way', 'fro']"
141,"['like', 'look', 'anywhere', 'thing', 'around', 'see', 'mom', 'may', 'move', 'started', 'glory', 'glow', 'dad', 'girl', 'future', 'world', 'corner', 'oh', 'state', 'stay', 'great', 'boy', 'new', 'name', 'southern', 'give', 'shout', 'still', 'hardworking', 'decide', 'gave', 'kid', 'alabama', 'place', 'romance', 'neighborhood', 'away', 'ole', 'never', 'usa', 'heaven', 'baugh', 'u', 'old', 'round', 'daddy', 'grow', 'road', 'slow']"
142,"['like', 'look', 'anywhere', 'thing', 'around', 'see', 'mom', 'may', 'move', 'started', 'glory', 'glow', 'dad', 'girl', 'future', 'world', 'corner', 'oh', 'state', 'stay', 'great', 'boy', 'new', 'name', 'southern', 'give', 'shout', 'still', 'hardworking', 'decide', 'gave', 'kid', 'alabama', 'place', 'star', 'romance', 'neighborhood', 'away', 'ole', 'never', 'usa', 'heaven', 'baugh', 'u', 'old', 'round', 'daddy', 'grow', 'road', 'slow']"
143,"['breeze', 'hall', 'room', 'pant', 'seen', 'tried', '1986', 'like', 'shake', 'stomped', 'pissed', 'spoke', 'superman', 'began', 'rulin', 'baddabyebyebye', 'show', 'jeep', 'started', 'runnin', 'girl', 'oral', 'yeah', 'feed', 'little', 'oh', 'yes', 'honey', 'fell', 'find', 'free', 'guy', '93', 'hows', 'year', 'butt', 'bust', 'thinkin', 'saw', 'money', 'im', 'fly', 'premier', 'hi', 'place', 'york', 'front', 'kinda', 'shes', 'really', 'million', 'looked', 'whine', 'girlfriend', 'enough', 'old', 'slit', 'feast', 'fancy', 'love', 'shed', 'beamer', 'jersey', 'one', 'get', 'ta', 'version', 'p', 'everybody', 'except', 'direct', 'make', 'whether', 'came', 'rudebwoy', 'took', 'packed', 'dj', 'touched', 'good', 'eye', 'shot', 'crazy', '1993', 'man', 'unzipped', 'know', 'swinger', 'return', 'jam', 'tired', 'cost', 'walked', 'cold', 'sex', 'as', 'schemin', 'inside', 'think', 'comin', 'run', 'never', 'could', 'tonight', 'couldnt', 'lookin', 'car', 'rock', 'week', 'rolled', 'got', 'rule', 'boogie', 'wall', 'singer', 'look', 'sloppy', 'choke', 'bit', 'crack', 'denise', 'beat', 'three', 'called', 'day', 'course', 'stop', 'hangin', 'sure', 'skeezer', 'stupid', 'brazil', 'yall', 'come', 'cause', 'several', 'favor', 'group', 'frank', 'bad', 'style', 'bap', 'still', 'back', 'gee', 'white', 'hoe', 'kid', 'dizzy', 'nonstop', 'turn', 'mc', 'cat', 'interrupted', 'kris', 'son', 'knew', 'sweaty', 'throat', 'production', 'effect', 'time', 'lobby', 'girlies', 'voice', 'rehab', 'quick', 'went', 'gun', 'right', 'dont', 'deep', 'let', 'hold', 'accelerator', 'party', 'boom', 'rather', 'checkin', 'tight', 'dad', 'seven', 'krsone', '92', 'wallet', 'aint', 'live', 'need', 'act', 'ced', 'new', 'single', 'hiphop', 'somethin', 'ruffneck', 'rhyme', 'broke', 'bwoy', 'month', 'krsonell', 'homeboy', 'brooklyn', 'plan', 'hair', 'check', 'window', 'away', 'released', 'wasnt', 'dope', 'ridin', 'hear', 'germany', 'black', 'pulled', 'turned', 'catch', 'kr', 'lead', 'kenny', 'hit', 'dick', 'ah', 'said']"
144,"['e', 'poucas', 'passado', 'da', 'p', 'moleque', 'peito', 'leque', 'alceu', 'porto', 'importa', 'batem', 'teus', 'porta', 'paixão', 'aí', 'é', 'na', 'parto', 'valença', 'pedras', 'passos', 'que', 'fundo', 'pegadas', 'presente', 'persegue', 'alma', 'torto', 'provoca', 'poema', 'são', 'um', 'palavras']"
145,"['humilis', 'hominum', 'terminum', 're', 'mirabilis', 'dat', 'dominum', 'pauper', 'coelicus', 'panis', 'plácido', 'figuris', 'angelicus', 'manducat', 'domingo', 'iac', 'servus', 'et', 'fit', '25']"
146,"['room', 'underneath', 'tried', 'used', 'like', 'dying', 'help', 'hard', 'big', 'show', 'go', 'trust', 'girl', 'leave', 'always', 'little', 'work', 'yes', 'curried', 'open', 'boy', 'upon', 'find', 'aside', 'calm', 'isnt', 'im', 'drift', 'money', 'deserve', 'sometimes', 'please', 'gave', 'every', 'pushed', 'set', 'lie', 'watch', 'remember', 'another', 'done', 'bathing', 'youve', 'wheres', 'wheel', 'sleep', 'press', 'yet', 'youre', 'miss', 'ignored', 'blue', 'seeing', 'love', 'worry', 'sparkle', 'one', 'lloyd', 'get', 'make', 'came', 'attention', 'highflying', 'crumb', 'took', 'want', 'would', 'dancing', 'real', 'eye', 'understands', 'local', 'swim', 'joy', 'desperate', 'know', 'anything', 'promise', 'hoping', 'say', 'saying', 'mean', 'taste', 'sea', 'keep', 'everything', 'dear', 'didnt', 'bruised', 'pride', 'gustave', 'start', 'never', 'could', 'even', 'webber', 'behind', 'boss', 'bed', 'coney', 'got', 'beach', 'clear', 'story', 'look', 'believe', 'cant', 'ever', 'thing', 'closer', 'become', 'island', 'see', 'save', 'bill', 'clean', 'world', 'due', 'bought', 'begun', 'gray', 'come', 'arm', 'favor', 'beauty', 'broken', 'unwind', 'unseen', 'still', 'back', 'take', 'kind', 'beg', 'dark', 'sink', 'christine', 'knew', 'helped', 'trip', 'time', 'ugly', 'raise', 'last', 'way', 'sake', 'cool', 'swayed', 'gun', 'giry', 'deep', 'dont', 'right', 'word', 'let', 'permit', 'beautiful', 'andrew', 'meg', 'almost', 'well', 'feel', 'hurting', 'lap', 'tight', 'wash', 'followed', 'greased', 'hurt', 'deal', 'kept', 'live', 'finish', 'blame', 'step', 'pain', 'bright', 'close', 'dy', 'give', 'robbed', 'something', 'past', 'diamond', 'heart', 'papa', 'pay', 'father', 'singing', 'wondered', 'away', 'here', 'chance', 'conscience', 'dressing', 'somehow', 'ive', 'arent', 'kiss', 'mother', 'lead', 'ah', 'said']"
